createdAt;chargeLevelPercent;houseLoadPowerW;batteryVoltageV;dischargingCurrentA
Mon Feb 05 2024 14:05:37 GMT+0000 (Coordinated Universal Time);73;1393;50.5;30
Mon Feb 05 2024 14:05:42 GMT+0000 (Coordinated Universal Time);73;1386;50.5;30
Mon Feb 05 2024 14:05:48 GMT+0000 (Coordinated Universal Time);73;1387;50.5;30
Mon Feb 05 2024 14:05:53 GMT+0000 (Coordinated Universal Time);72;1388;50.4;30
Mon Feb 05 2024 14:05:58 GMT+0000 (Coordinated Universal Time);73;1389;50.5;28
Mon Feb 05 2024 14:06:04 GMT+0000 (Coordinated Universal Time);72;1388;50.4;30
Mon Feb 05 2024 14:06:10 GMT+0000 (Coordinated Universal Time);72;1388;50.4;28
Mon Feb 05 2024 14:06:15 GMT+0000 (Coordinated Universal Time);72;1391;50.4;28
Mon Feb 05 2024 14:06:20 GMT+0000 (Coordinated Universal Time);72;1389;50.4;28
Mon Feb 05 2024 14:06:26 GMT+0000 (Coordinated Universal Time);72;1389;50.4;28
Mon Feb 05 2024 14:06:32 GMT+0000 (Coordinated Universal Time);72;1391;50.4;28
Mon Feb 05 2024 14:06:38 GMT+0000 (Coordinated Universal Time);71;1389;50.3;28
Mon Feb 05 2024 14:06:43 GMT+0000 (Coordinated Universal Time);72;1484;50.2;30
Mon Feb 05 2024 14:06:49 GMT+0000 (Coordinated Universal Time);70;1484;50.2;30
Mon Feb 05 2024 14:06:55 GMT+0000 (Coordinated Universal Time);70;1484;50.2;30
Mon Feb 05 2024 14:07:00 GMT+0000 (Coordinated Universal Time);70;1482;50.2;30
Mon Feb 05 2024 14:07:05 GMT+0000 (Coordinated Universal Time);69;1484;50.1;30
Mon Feb 05 2024 14:07:11 GMT+0000 (Coordinated Universal Time);70;1483;50;32
Mon Feb 05 2024 14:07:17 GMT+0000 (Coordinated Universal Time);68;1484;50;32
Mon Feb 05 2024 14:07:24 GMT+0000 (Coordinated Universal Time);68;1486;50;32
Mon Feb 05 2024 14:07:29 GMT+0000 (Coordinated Universal Time);69;1487;50.1;30
Mon Feb 05 2024 14:07:34 GMT+0000 (Coordinated Universal Time);68;1486;50;30
Mon Feb 05 2024 14:07:40 GMT+0000 (Coordinated Universal Time);68;1483;50;30
Mon Feb 05 2024 14:07:45 GMT+0000 (Coordinated Universal Time);68;1481;50;30
Mon Feb 05 2024 14:07:50 GMT+0000 (Coordinated Universal Time);68;1485;50;30
Mon Feb 05 2024 14:07:56 GMT+0000 (Coordinated Universal Time);67;1482;49.9;32
Mon Feb 05 2024 14:08:01 GMT+0000 (Coordinated Universal Time);67;1484;49.9;32
Mon Feb 05 2024 14:08:07 GMT+0000 (Coordinated Universal Time);67;1484;49.9;32
Mon Feb 05 2024 14:08:12 GMT+0000 (Coordinated Universal Time);66;1483;49.8;32
Mon Feb 05 2024 14:08:18 GMT+0000 (Coordinated Universal Time);66;1485;49.8;32
Mon Feb 05 2024 14:08:23 GMT+0000 (Coordinated Universal Time);66;1485;49.8;32
Mon Feb 05 2024 14:08:28 GMT+0000 (Coordinated Universal Time);66;1483;49.8;30
Mon Feb 05 2024 14:08:34 GMT+0000 (Coordinated Universal Time);66;1486;49.8;30
Mon Feb 05 2024 14:08:40 GMT+0000 (Coordinated Universal Time);66;1489;49.8;30
Mon Feb 05 2024 14:08:46 GMT+0000 (Coordinated Universal Time);66;1489;49.8;30
Mon Feb 05 2024 14:08:51 GMT+0000 (Coordinated Universal Time);66;1485;49.8;30
Mon Feb 05 2024 14:08:56 GMT+0000 (Coordinated Universal Time);65;1482;49.7;30
Mon Feb 05 2024 14:09:03 GMT+0000 (Coordinated Universal Time);65;1484;49.7;30
Mon Feb 05 2024 14:09:09 GMT+0000 (Coordinated Universal Time);65;1481;49.7;30
Mon Feb 05 2024 14:09:14 GMT+0000 (Coordinated Universal Time);65;1487;49.7;30
Mon Feb 05 2024 14:09:19 GMT+0000 (Coordinated Universal Time);65;1484;49.7;30
Mon Feb 05 2024 14:09:25 GMT+0000 (Coordinated Universal Time);64;1485;49.6;30
Mon Feb 05 2024 14:09:30 GMT+0000 (Coordinated Universal Time);64;1483;49.6;30
Mon Feb 05 2024 14:09:36 GMT+0000 (Coordinated Universal Time);64;1492;49.6;31
Mon Feb 05 2024 14:09:41 GMT+0000 (Coordinated Universal Time);64;1484;49.6;30
Mon Feb 05 2024 14:09:47 GMT+0000 (Coordinated Universal Time);63;1486;49.5;32
Mon Feb 05 2024 14:09:52 GMT+0000 (Coordinated Universal Time);63;1486;49.5;32
Mon Feb 05 2024 14:09:58 GMT+0000 (Coordinated Universal Time);63;1482;49.5;31
Mon Feb 05 2024 14:10:02 GMT+0000 (Coordinated Universal Time);63;1481;49.5;31
Mon Feb 05 2024 14:10:08 GMT+0000 (Coordinated Universal Time);63;1484;49.5;31
Mon Feb 05 2024 14:10:13 GMT+0000 (Coordinated Universal Time);63;1484;49.5;31
Mon Feb 05 2024 14:10:21 GMT+0000 (Coordinated Universal Time);62;1485;49.4;32
Mon Feb 05 2024 14:10:27 GMT+0000 (Coordinated Universal Time);62;1489;49.4;31
Mon Feb 05 2024 14:10:32 GMT+0000 (Coordinated Universal Time);62;1486;49.4;31
Mon Feb 05 2024 14:10:38 GMT+0000 (Coordinated Universal Time);62;1480;49.4;31
Mon Feb 05 2024 14:10:43 GMT+0000 (Coordinated Universal Time);62;1485;49.4;31
Mon Feb 05 2024 14:10:49 GMT+0000 (Coordinated Universal Time);61;1478;49.3;32
Mon Feb 05 2024 14:10:55 GMT+0000 (Coordinated Universal Time);61;1484;49.3;32
Mon Feb 05 2024 14:11:01 GMT+0000 (Coordinated Universal Time);61;1487;49.3;32
Mon Feb 05 2024 14:11:07 GMT+0000 (Coordinated Universal Time);61;1487;49.3;32
Mon Feb 05 2024 14:11:13 GMT+0000 (Coordinated Universal Time);61;1484;49.3;31
Mon Feb 05 2024 14:11:18 GMT+0000 (Coordinated Universal Time);61;1485;49.3;31
Mon Feb 05 2024 14:11:23 GMT+0000 (Coordinated Universal Time);61;1481;49.3;31
Mon Feb 05 2024 14:11:29 GMT+0000 (Coordinated Universal Time);60;1482;49.2;31
Mon Feb 05 2024 14:11:34 GMT+0000 (Coordinated Universal Time);60;1484;49.2;31
Mon Feb 05 2024 14:11:40 GMT+0000 (Coordinated Universal Time);60;1482;49.2;31
Mon Feb 05 2024 14:11:45 GMT+0000 (Coordinated Universal Time);60;1482;49.2;31
Mon Feb 05 2024 14:11:50 GMT+0000 (Coordinated Universal Time);60;1480;49.2;31
Mon Feb 05 2024 14:14:56 GMT+0000 (Coordinated Universal Time);60;1389;48.7;29
Mon Feb 05 2024 14:15:05 GMT+0000 (Coordinated Universal Time);60;1335;48.7;28
Mon Feb 05 2024 14:15:37 GMT+0000 (Coordinated Universal Time);55;1433;48.5;32
Mon Feb 05 2024 14:15:42 GMT+0000 (Coordinated Universal Time);55;1436;48.4;32
Mon Feb 05 2024 14:15:48 GMT+0000 (Coordinated Universal Time);53;1437;48.5;30
Mon Feb 05 2024 14:15:54 GMT+0000 (Coordinated Universal Time);53;1435;48.5;30
Mon Feb 05 2024 14:16:01 GMT+0000 (Coordinated Universal Time);53;1438;48.5;30
Mon Feb 05 2024 14:16:04 GMT+0000 (Coordinated Universal Time);52;1436;48.4;30
Mon Feb 05 2024 14:16:10 GMT+0000 (Coordinated Universal Time);52;1435;48.4;30
Mon Feb 05 2024 14:16:15 GMT+0000 (Coordinated Universal Time);52;1435;48.4;30
Mon Feb 05 2024 14:16:21 GMT+0000 (Coordinated Universal Time);52;1436;48.4;30
Mon Feb 05 2024 14:16:26 GMT+0000 (Coordinated Universal Time);52;1434;48.4;30
Mon Feb 05 2024 14:16:32 GMT+0000 (Coordinated Universal Time);51;1438;48.3;30
Mon Feb 05 2024 14:16:37 GMT+0000 (Coordinated Universal Time);51;1436;48.3;30
Mon Feb 05 2024 14:16:43 GMT+0000 (Coordinated Universal Time);51;1435;48.3;30
Mon Feb 05 2024 14:16:48 GMT+0000 (Coordinated Universal Time);51;1440;48.3;30
Mon Feb 05 2024 14:16:54 GMT+0000 (Coordinated Universal Time);51;1433;48.3;30
Mon Feb 05 2024 14:17:01 GMT+0000 (Coordinated Universal Time);50;1437;48.2;32
Mon Feb 05 2024 14:17:07 GMT+0000 (Coordinated Universal Time);50;1437;48.2;32
Mon Feb 05 2024 14:17:13 GMT+0000 (Coordinated Universal Time);50;1432;48.2;32
Mon Feb 05 2024 14:17:18 GMT+0000 (Coordinated Universal Time);50;1435;48.2;32
Mon Feb 05 2024 14:17:23 GMT+0000 (Coordinated Universal Time);50;1434;48.2;30
Mon Feb 05 2024 14:17:29 GMT+0000 (Coordinated Universal Time);50;1432;48.2;30
Mon Feb 05 2024 14:17:35 GMT+0000 (Coordinated Universal Time);50;1436;48.2;30
Mon Feb 05 2024 14:17:41 GMT+0000 (Coordinated Universal Time);49;1436;48.1;30
Mon Feb 05 2024 14:17:46 GMT+0000 (Coordinated Universal Time);49;1435;48.1;31
Mon Feb 05 2024 14:17:52 GMT+0000 (Coordinated Universal Time);49;1433;48.1;32
Mon Feb 05 2024 14:17:57 GMT+0000 (Coordinated Universal Time);48;1437;48;32
Mon Feb 05 2024 14:18:03 GMT+0000 (Coordinated Universal Time);48;1433;48;32
Mon Feb 05 2024 14:18:09 GMT+0000 (Coordinated Universal Time);48;1434;48;32
Mon Feb 05 2024 14:18:15 GMT+0000 (Coordinated Universal Time);48;1434;48;31
Mon Feb 05 2024 14:18:23 GMT+0000 (Coordinated Universal Time);48;1434;48;31
Mon Feb 05 2024 14:18:31 GMT+0000 (Coordinated Universal Time);48;1434;48;31
Mon Feb 05 2024 14:18:37 GMT+0000 (Coordinated Universal Time);48;1437;48;31
Mon Feb 05 2024 14:18:42 GMT+0000 (Coordinated Universal Time);48;1434;48;31
Mon Feb 05 2024 14:18:47 GMT+0000 (Coordinated Universal Time);47;1433;47.9;31
Mon Feb 05 2024 14:18:53 GMT+0000 (Coordinated Universal Time);47;1432;47.9;31
Mon Feb 05 2024 14:18:58 GMT+0000 (Coordinated Universal Time);47;1433;47.9;31
Mon Feb 05 2024 14:19:03 GMT+0000 (Coordinated Universal Time);47;1433;47.9;31
Mon Feb 05 2024 14:19:09 GMT+0000 (Coordinated Universal Time);47;1434;47.9;31
Mon Feb 05 2024 14:19:14 GMT+0000 (Coordinated Universal Time);47;1435;47.9;31
Mon Feb 05 2024 14:19:20 GMT+0000 (Coordinated Universal Time);46;1432;47.8;31
Mon Feb 05 2024 14:19:27 GMT+0000 (Coordinated Universal Time);46;1437;47.8;31
Mon Feb 05 2024 14:19:33 GMT+0000 (Coordinated Universal Time);46;1432;47.8;31
Mon Feb 05 2024 14:19:38 GMT+0000 (Coordinated Universal Time);45;1433;47.7;32
Mon Feb 05 2024 14:19:44 GMT+0000 (Coordinated Universal Time);45;1434;47.7;32
Mon Feb 05 2024 14:19:50 GMT+0000 (Coordinated Universal Time);45;1433;47.7;32
Mon Feb 05 2024 14:19:57 GMT+0000 (Coordinated Universal Time);46;1432;47.8;31
Mon Feb 05 2024 14:20:03 GMT+0000 (Coordinated Universal Time);45;1434;47.7;31
Mon Feb 05 2024 14:20:09 GMT+0000 (Coordinated Universal Time);45;1431;47.7;31
Mon Feb 05 2024 14:20:14 GMT+0000 (Coordinated Universal Time);45;1433;47.7;31
Mon Feb 05 2024 14:20:19 GMT+0000 (Coordinated Universal Time);45;1435;47.7;31
Mon Feb 05 2024 14:20:25 GMT+0000 (Coordinated Universal Time);45;1430;47.7;31
Mon Feb 05 2024 14:20:30 GMT+0000 (Coordinated Universal Time);45;1433;47.7;31
Mon Feb 05 2024 14:20:37 GMT+0000 (Coordinated Universal Time);44;1427;47.6;31
Mon Feb 05 2024 14:20:43 GMT+0000 (Coordinated Universal Time);44;1436;47.6;31
Mon Feb 05 2024 14:20:48 GMT+0000 (Coordinated Universal Time);44;1435;47.6;31
Mon Feb 05 2024 14:20:54 GMT+0000 (Coordinated Universal Time);44;1435;47.6;31
Mon Feb 05 2024 14:20:59 GMT+0000 (Coordinated Universal Time);44;1432;47.6;31
Mon Feb 05 2024 14:21:04 GMT+0000 (Coordinated Universal Time);44;1434;47.6;31
Mon Feb 05 2024 14:21:09 GMT+0000 (Coordinated Universal Time);44;1433;47.6;31
Mon Feb 05 2024 14:21:18 GMT+0000 (Coordinated Universal Time);43;1431;47.5;32
Mon Feb 05 2024 14:21:23 GMT+0000 (Coordinated Universal Time);43;1432;47.5;31
Mon Feb 05 2024 14:21:29 GMT+0000 (Coordinated Universal Time);43;1433;47.5;31
Mon Feb 05 2024 14:21:35 GMT+0000 (Coordinated Universal Time);43;1432;47.5;31
Mon Feb 05 2024 14:21:40 GMT+0000 (Coordinated Universal Time);43;1432;47.5;31
Mon Feb 05 2024 14:21:46 GMT+0000 (Coordinated Universal Time);42;1432;47.4;31
Mon Feb 05 2024 14:21:51 GMT+0000 (Coordinated Universal Time);42;1431;47.4;31
Mon Feb 05 2024 14:21:58 GMT+0000 (Coordinated Universal Time);42;1432;47.4;31
Mon Feb 05 2024 14:22:03 GMT+0000 (Coordinated Universal Time);41;1432;47.3;32
Mon Feb 05 2024 14:22:09 GMT+0000 (Coordinated Universal Time);42;1431;47.4;31
Mon Feb 05 2024 14:22:14 GMT+0000 (Coordinated Universal Time);41;1430;47.3;32
Mon Feb 05 2024 14:22:19 GMT+0000 (Coordinated Universal Time);41;1431;47.3;32
Mon Feb 05 2024 14:22:25 GMT+0000 (Coordinated Universal Time);41;1431;47.3;32
Mon Feb 05 2024 14:22:30 GMT+0000 (Coordinated Universal Time);41;1433;47.3;32
Mon Feb 05 2024 14:22:36 GMT+0000 (Coordinated Universal Time);41;1431;47.3;32
Mon Feb 05 2024 14:22:41 GMT+0000 (Coordinated Universal Time);40;1435;47.2;32
Mon Feb 05 2024 14:22:47 GMT+0000 (Coordinated Universal Time);40;1433;47.2;32
Mon Feb 05 2024 14:22:52 GMT+0000 (Coordinated Universal Time);40;1436;47.2;33
Mon Feb 05 2024 14:22:58 GMT+0000 (Coordinated Universal Time);41;1436;47.3;31
Mon Feb 05 2024 14:23:03 GMT+0000 (Coordinated Universal Time);40;1431;47.2;31
Mon Feb 05 2024 14:23:10 GMT+0000 (Coordinated Universal Time);40;1433;47.2;31
Mon Feb 05 2024 14:23:20 GMT+0000 (Coordinated Universal Time);40;1437;47.2;31
Mon Feb 05 2024 14:23:26 GMT+0000 (Coordinated Universal Time);40;1435;47.2;31
Mon Feb 05 2024 14:23:31 GMT+0000 (Coordinated Universal Time);40;1435;47.2;31
Mon Feb 05 2024 14:23:36 GMT+0000 (Coordinated Universal Time);39;1435;47.1;31
Mon Feb 05 2024 14:23:42 GMT+0000 (Coordinated Universal Time);39;1434;47.1;31
Mon Feb 05 2024 14:23:47 GMT+0000 (Coordinated Universal Time);39;1436;47.1;31
Mon Feb 05 2024 14:23:53 GMT+0000 (Coordinated Universal Time);39;1436;47.1;31
Mon Feb 05 2024 14:24:02 GMT+0000 (Coordinated Universal Time);39;1433;47.1;31
Mon Feb 05 2024 14:24:05 GMT+0000 (Coordinated Universal Time);39;1432;47.1;31
Mon Feb 05 2024 14:24:14 GMT+0000 (Coordinated Universal Time);38;1436;47;33
Mon Feb 05 2024 14:24:20 GMT+0000 (Coordinated Universal Time);39;1332;47.1;30
Mon Feb 05 2024 14:24:25 GMT+0000 (Coordinated Universal Time);39;1333;47.1;29
Mon Feb 05 2024 14:24:30 GMT+0000 (Coordinated Universal Time);39;1331;47.1;29
Mon Feb 05 2024 14:24:36 GMT+0000 (Coordinated Universal Time);39;1333;47.1;29
Mon Feb 05 2024 14:24:41 GMT+0000 (Coordinated Universal Time);39;1333;47.1;29
Mon Feb 05 2024 14:24:46 GMT+0000 (Coordinated Universal Time);39;1533;46.9;34
Mon Feb 05 2024 14:24:52 GMT+0000 (Coordinated Universal Time);39;1436;46.9;33
Mon Feb 05 2024 14:24:57 GMT+0000 (Coordinated Universal Time);37;1435;46.9;33
Mon Feb 05 2024 14:25:05 GMT+0000 (Coordinated Universal Time);38;1333;47;30
Mon Feb 05 2024 14:25:10 GMT+0000 (Coordinated Universal Time);38;1336;47;30
Mon Feb 05 2024 14:25:15 GMT+0000 (Coordinated Universal Time);38;1333;47;29
Mon Feb 05 2024 14:25:21 GMT+0000 (Coordinated Universal Time);38;1334;47;29
Mon Feb 05 2024 14:25:26 GMT+0000 (Coordinated Universal Time);38;1338;47;29
Mon Feb 05 2024 14:25:31 GMT+0000 (Coordinated Universal Time);38;1332;47;29
Mon Feb 05 2024 14:25:37 GMT+0000 (Coordinated Universal Time);38;1332;47;29
Mon Feb 05 2024 14:25:42 GMT+0000 (Coordinated Universal Time);37;1334;46.9;30
Mon Feb 05 2024 14:25:47 GMT+0000 (Coordinated Universal Time);37;1333;46.9;30
Mon Feb 05 2024 14:25:53 GMT+0000 (Coordinated Universal Time);37;1333;46.9;30
Mon Feb 05 2024 14:25:58 GMT+0000 (Coordinated Universal Time);37;1331;46.9;30
Mon Feb 05 2024 14:26:04 GMT+0000 (Coordinated Universal Time);37;1337;46.9;30
Mon Feb 05 2024 14:26:09 GMT+0000 (Coordinated Universal Time);37;1337;46.9;30
Mon Feb 05 2024 14:26:14 GMT+0000 (Coordinated Universal Time);36;1333;46.8;31
Mon Feb 05 2024 14:26:19 GMT+0000 (Coordinated Universal Time);37;1331;46.9;29
Mon Feb 05 2024 14:26:25 GMT+0000 (Coordinated Universal Time);37;1328;46.9;29
Mon Feb 05 2024 14:26:30 GMT+0000 (Coordinated Universal Time);37;1336;46.9;29
Mon Feb 05 2024 14:26:35 GMT+0000 (Coordinated Universal Time);37;1332;46.9;29
Mon Feb 05 2024 14:26:41 GMT+0000 (Coordinated Universal Time);36;1332;46.8;31
Mon Feb 05 2024 14:26:46 GMT+0000 (Coordinated Universal Time);36;1334;46.8;31
Mon Feb 05 2024 14:26:51 GMT+0000 (Coordinated Universal Time);36;1332;46.8;31
Mon Feb 05 2024 14:26:57 GMT+0000 (Coordinated Universal Time);36;1332;46.8;31
Mon Feb 05 2024 14:27:01 GMT+0000 (Coordinated Universal Time);36;1337;46.8;31
Mon Feb 05 2024 14:27:06 GMT+0000 (Coordinated Universal Time);36;1333;46.8;29
Mon Feb 05 2024 14:27:12 GMT+0000 (Coordinated Universal Time);36;1334;46.8;29
Mon Feb 05 2024 14:27:17 GMT+0000 (Coordinated Universal Time);36;1329;46.8;30
Mon Feb 05 2024 14:27:22 GMT+0000 (Coordinated Universal Time);36;1334;46.8;30
Mon Feb 05 2024 14:27:28 GMT+0000 (Coordinated Universal Time);35;1326;46.7;31
Mon Feb 05 2024 14:27:33 GMT+0000 (Coordinated Universal Time);35;1333;46.7;31
Mon Feb 05 2024 14:27:38 GMT+0000 (Coordinated Universal Time);35;1334;46.7;31
Mon Feb 05 2024 14:27:44 GMT+0000 (Coordinated Universal Time);35;1333;46.7;31
Mon Feb 05 2024 14:27:49 GMT+0000 (Coordinated Universal Time);35;1332;46.7;30
Mon Feb 05 2024 14:27:54 GMT+0000 (Coordinated Universal Time);35;1335;46.7;30
Mon Feb 05 2024 14:28:00 GMT+0000 (Coordinated Universal Time);34;1334;46.6;31
Mon Feb 05 2024 14:28:05 GMT+0000 (Coordinated Universal Time);34;1328;46.6;31
Mon Feb 05 2024 14:28:11 GMT+0000 (Coordinated Universal Time);34;1328;46.6;31
Mon Feb 05 2024 14:28:16 GMT+0000 (Coordinated Universal Time);34;1333;46.6;30
Mon Feb 05 2024 14:28:22 GMT+0000 (Coordinated Universal Time);34;1331;46.6;30
Mon Feb 05 2024 14:28:27 GMT+0000 (Coordinated Universal Time);34;1326;46.6;31
Mon Feb 05 2024 14:28:33 GMT+0000 (Coordinated Universal Time);34;1332;46.6;30
Mon Feb 05 2024 14:28:38 GMT+0000 (Coordinated Universal Time);34;1331;46.6;30
Mon Feb 05 2024 14:28:44 GMT+0000 (Coordinated Universal Time);34;1330;46.6;30
Mon Feb 05 2024 14:28:49 GMT+0000 (Coordinated Universal Time);34;1330;46.6;30
Mon Feb 05 2024 14:28:54 GMT+0000 (Coordinated Universal Time);34;1332;46.6;30
Mon Feb 05 2024 14:29:03 GMT+0000 (Coordinated Universal Time);33;1335;46.5;30
Mon Feb 05 2024 14:29:09 GMT+0000 (Coordinated Universal Time);33;1331;46.5;30
Mon Feb 05 2024 14:29:14 GMT+0000 (Coordinated Universal Time);33;1332;46.5;31
Mon Feb 05 2024 14:29:20 GMT+0000 (Coordinated Universal Time);32;1334;46.4;31
Mon Feb 05 2024 14:29:26 GMT+0000 (Coordinated Universal Time);33;1334;46.5;30
Mon Feb 05 2024 14:29:31 GMT+0000 (Coordinated Universal Time);33;1332;46.5;30
Mon Feb 05 2024 14:29:37 GMT+0000 (Coordinated Universal Time);32;1333;46.4;31
Mon Feb 05 2024 14:29:42 GMT+0000 (Coordinated Universal Time);33;1332;46.5;30
Mon Feb 05 2024 14:29:47 GMT+0000 (Coordinated Universal Time);32;1331;46.4;30
Mon Feb 05 2024 14:29:52 GMT+0000 (Coordinated Universal Time);32;1331;46.4;30
Mon Feb 05 2024 14:29:58 GMT+0000 (Coordinated Universal Time);32;1333;46.4;30
Mon Feb 05 2024 14:30:03 GMT+0000 (Coordinated Universal Time);32;1329;46.4;31
Mon Feb 05 2024 14:30:09 GMT+0000 (Coordinated Universal Time);32;1329;46.4;31
Mon Feb 05 2024 14:30:14 GMT+0000 (Coordinated Universal Time);31;1335;46.3;31
Mon Feb 05 2024 14:30:19 GMT+0000 (Coordinated Universal Time);32;1335;46.4;30
Mon Feb 05 2024 14:30:25 GMT+0000 (Coordinated Universal Time);32;1331;46.4;30
Mon Feb 05 2024 14:30:30 GMT+0000 (Coordinated Universal Time);32;1334;46.4;30
Mon Feb 05 2024 14:30:36 GMT+0000 (Coordinated Universal Time);31;1328;46.3;30
Mon Feb 05 2024 14:30:41 GMT+0000 (Coordinated Universal Time);31;1330;46.3;31
Mon Feb 05 2024 14:30:46 GMT+0000 (Coordinated Universal Time);31;1331;46.3;30
Mon Feb 05 2024 14:30:52 GMT+0000 (Coordinated Universal Time);31;1331;46.3;30
Mon Feb 05 2024 14:30:57 GMT+0000 (Coordinated Universal Time);31;1334;46.3;30
Mon Feb 05 2024 14:31:03 GMT+0000 (Coordinated Universal Time);31;1331;46.3;30
Mon Feb 05 2024 14:31:08 GMT+0000 (Coordinated Universal Time);31;1331;46.3;30
Mon Feb 05 2024 14:31:14 GMT+0000 (Coordinated Universal Time);31;1331;46.3;30
Mon Feb 05 2024 14:31:19 GMT+0000 (Coordinated Universal Time);30;1328;46.2;31
Mon Feb 05 2024 14:31:24 GMT+0000 (Coordinated Universal Time);31;1328;46.3;30
Mon Feb 05 2024 14:31:30 GMT+0000 (Coordinated Universal Time);31;1335;46.3;30
Mon Feb 05 2024 14:31:35 GMT+0000 (Coordinated Universal Time);30;1331;46.2;30
Mon Feb 05 2024 14:31:42 GMT+0000 (Coordinated Universal Time);30;1331;46.2;30
Mon Feb 05 2024 14:31:47 GMT+0000 (Coordinated Universal Time);30;1331;46.2;30
Mon Feb 05 2024 14:31:53 GMT+0000 (Coordinated Universal Time);30;1328;46.2;31
Mon Feb 05 2024 14:31:59 GMT+0000 (Coordinated Universal Time);29;1327;46.1;31
Mon Feb 05 2024 14:32:04 GMT+0000 (Coordinated Universal Time);29;1327;46.1;31
Mon Feb 05 2024 14:32:09 GMT+0000 (Coordinated Universal Time);29;1329;46.1;31
Mon Feb 05 2024 14:32:15 GMT+0000 (Coordinated Universal Time);30;1327;46.2;30
Mon Feb 05 2024 14:32:20 GMT+0000 (Coordinated Universal Time);30;1330;46.2;30
Mon Feb 05 2024 14:32:25 GMT+0000 (Coordinated Universal Time);30;1331;46.2;30
Mon Feb 05 2024 14:32:31 GMT+0000 (Coordinated Universal Time);29;1332;46.1;30
Mon Feb 05 2024 14:32:36 GMT+0000 (Coordinated Universal Time);29;1329;46.1;30
Mon Feb 05 2024 14:32:41 GMT+0000 (Coordinated Universal Time);29;1330;46.1;30
Mon Feb 05 2024 14:32:47 GMT+0000 (Coordinated Universal Time);29;1329;46.1;30
Mon Feb 05 2024 14:32:52 GMT+0000 (Coordinated Universal Time);29;1329;46.1;30
Mon Feb 05 2024 14:32:57 GMT+0000 (Coordinated Universal Time);29;1331;46.1;30
Mon Feb 05 2024 14:33:03 GMT+0000 (Coordinated Universal Time);28;1334;46;31
Mon Feb 05 2024 14:33:09 GMT+0000 (Coordinated Universal Time);28;1334;46;31
Mon Feb 05 2024 14:33:14 GMT+0000 (Coordinated Universal Time);29;1330;46.1;30
Mon Feb 05 2024 14:33:21 GMT+0000 (Coordinated Universal Time);29;1330;46.1;30
Mon Feb 05 2024 14:33:27 GMT+0000 (Coordinated Universal Time);29;1332;46.1;30
Mon Feb 05 2024 14:33:33 GMT+0000 (Coordinated Universal Time);28;1326;46;31
Mon Feb 05 2024 14:33:39 GMT+0000 (Coordinated Universal Time);28;1334;46;30
Mon Feb 05 2024 14:33:44 GMT+0000 (Coordinated Universal Time);28;1333;46;30
Mon Feb 05 2024 14:33:49 GMT+0000 (Coordinated Universal Time);28;1332;46;30
Mon Feb 05 2024 14:33:54 GMT+0000 (Coordinated Universal Time);28;1330;46;30
Mon Feb 05 2024 14:34:00 GMT+0000 (Coordinated Universal Time);28;1332;46;30
Mon Feb 05 2024 14:34:05 GMT+0000 (Coordinated Universal Time);28;1327;46;30
Mon Feb 05 2024 14:34:11 GMT+0000 (Coordinated Universal Time);28;1333;46;30
Mon Feb 05 2024 14:34:16 GMT+0000 (Coordinated Universal Time);28;1328;46;30
Mon Feb 05 2024 14:34:22 GMT+0000 (Coordinated Universal Time);27;1329;45.9;31
Mon Feb 05 2024 14:34:27 GMT+0000 (Coordinated Universal Time);27;1326;45.9;31
Mon Feb 05 2024 14:34:32 GMT+0000 (Coordinated Universal Time);27;1329;45.9;30
Mon Feb 05 2024 14:34:38 GMT+0000 (Coordinated Universal Time);27;1328;45.9;30
Mon Feb 05 2024 14:34:43 GMT+0000 (Coordinated Universal Time);27;1327;45.9;30
Mon Feb 05 2024 14:34:49 GMT+0000 (Coordinated Universal Time);27;1331;45.9;30
Mon Feb 05 2024 14:34:55 GMT+0000 (Coordinated Universal Time);27;1326;45.9;30
Mon Feb 05 2024 14:35:01 GMT+0000 (Coordinated Universal Time);27;1331;45.9;30
Mon Feb 05 2024 14:35:07 GMT+0000 (Coordinated Universal Time);26;1329;45.8;31
Mon Feb 05 2024 14:35:12 GMT+0000 (Coordinated Universal Time);27;1330;45.9;30
Mon Feb 05 2024 14:35:18 GMT+0000 (Coordinated Universal Time);27;1331;45.9;30
Mon Feb 05 2024 14:35:24 GMT+0000 (Coordinated Universal Time);27;1330;45.9;30
Mon Feb 05 2024 14:35:29 GMT+0000 (Coordinated Universal Time);26;1334;45.8;30
Mon Feb 05 2024 14:35:35 GMT+0000 (Coordinated Universal Time);26;1328;45.8;30
Mon Feb 05 2024 14:35:40 GMT+0000 (Coordinated Universal Time);26;1332;45.8;30
Mon Feb 05 2024 14:35:48 GMT+0000 (Coordinated Universal Time);26;1329;45.8;30
Mon Feb 05 2024 14:35:53 GMT+0000 (Coordinated Universal Time);26;1331;45.8;30
Mon Feb 05 2024 14:35:59 GMT+0000 (Coordinated Universal Time);26;1329;45.8;30
Mon Feb 05 2024 14:36:05 GMT+0000 (Coordinated Universal Time);26;1333;45.8;30
Mon Feb 05 2024 14:36:10 GMT+0000 (Coordinated Universal Time);26;1333;45.8;30
Mon Feb 05 2024 14:36:16 GMT+0000 (Coordinated Universal Time);26;1329;45.8;30
